Time,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz_deg,ServoEl_deg,PulseAz_us,PulseEl_us,DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt
2025-07-31 17:55:31,12.24,64.6,12.24,64.6,12.24,64.6,6.12,32.3,1068.0,1358.9,13.02719,77.5631619,1074.807,13.026661,77.5630441,948.66
2025-07-31 17:55:31,12.2,64.55,12.2,64.55,12.2,64.55,6.1,32.275,1067.8,1358.6,13.02719,77.5631619,1074.807,13.0266596,77.5630442,948.64
2025-07-31 17:55:31,12.2,64.55,12.2,64.55,12.2,64.55,6.1,32.275,1067.8,1358.6,13.02719,77.5631619,1074.807,13.0266596,77.5630442,948.64
2025-07-31 17:55:31,11.87,63.25,11.87,63.25,11.87,63.25,5.935,31.625,1065.9,1351.4,13.02719,77.5631619,1074.807,13.0266558,77.5630467,954.97
2025-07-31 17:55:32,11.96,64.41,11.96,64.41,11.96,64.41,5.98,32.205,1066.4,1357.8,13.02719,77.5631619,1074.807,13.0266558,77.5630458,948.64
2025-07-31 17:55:32,11.9,64.38,11.9,64.38,11.9,64.38,5.95,32.19,1066.1,1357.7,13.02719,77.5631619,1074.807,13.0266551,77.5630462,948.68
2025-07-31 17:55:32,11.85,64.36,11.85,64.36,11.85,64.36,5.925,32.18,1065.8,1357.6,13.02719,77.5631619,1074.807,13.0266546,77.5630466,948.68
2025-07-31 17:55:32,11.82,64.35,11.82,64.35,11.82,64.35,5.91,32.175,1065.7,1357.5,13.02719,77.5631619,1074.807,13.0266543,77.5630468,948.68
2025-07-31 17:55:32,11.8,64.33,11.8,64.33,11.8,64.33,5.9,32.165,1065.6,1357.4,13.02719,77.5631619,1074.807,13.0266539,77.5630469,948.7
2025-07-31 17:55:33,11.8,64.32,11.8,64.32,11.8,64.32,5.9,32.16,1065.6,1357.3,13.02719,77.5631619,1074.807,13.0266537,77.5630469,948.71
2025-07-31 17:55:33,11.8,64.32,11.8,64.32,11.8,64.32,5.9,32.16,1065.6,1357.3,13.02719,77.5631619,1074.807,13.0266537,77.5630469,948.69
2025-07-31 17:55:33,11.81,64.33,11.81,64.33,11.81,64.33,5.905,32.165,1065.6,1357.4,13.02719,77.5631619,1074.807,13.0266538,77.5630468,948.69
2025-07-31 17:55:33,11.83,64.34,11.83,64.34,11.83,64.34,5.915,32.17,1065.7,1357.4,13.02719,77.5631619,1074.807,13.0266539,77.5630466,948.66
2025-07-31 17:55:33,11.86,64.34,11.86,64.34,11.86,64.34,5.93,32.17,1065.9,1357.4,13.02719,77.5631619,1074.807,13.026654,77.5630464,948.65
2025-07-31 17:55:34,11.86,64.34,11.86,64.34,11.86,64.34,5.93,32.17,1065.9,1357.4,13.02719,77.5631619,1074.807,13.026654,77.5630464,948.66
2025-07-31 17:55:34,11.86,64.34,11.86,64.34,11.86,64.34,5.93,32.17,1065.9,1357.4,13.02719,77.5631619,1074.807,13.026654,77.5630464,948.67
2025-07-31 17:55:34,11.86,64.33,11.86,64.33,11.86,64.33,5.93,32.165,1065.9,1357.4,13.02719,77.5631619,1074.807,13.0266539,77.5630463,948.66
2025-07-31 17:55:34,11.87,64.33,11.87,64.33,11.87,64.33,5.935,32.165,1065.9,1357.4,13.02719,77.5631619,1074.807,13.0266538,77.5630462,948.67
2025-07-31 17:55:34,11.88,64.33,11.88,64.33,11.88,64.33,5.94,32.165,1066.0,1357.4,13.02719,77.5631619,1074.807,13.0266537,77.5630461,948.65
2025-07-31 17:55:35,11.88,64.32,11.88,64.32,11.88,64.32,5.94,32.16,1066.0,1357.3,13.02719,77.5631619,1074.807,13.0266537,77.5630461,948.66
2025-07-31 17:55:35,11.88,64.32,11.88,64.32,11.88,64.32,5.94,32.16,1066.0,1357.3,13.02719,77.5631619,1074.807,13.0266537,77.5630461,948.67
2025-07-31 17:55:35,11.88,64.32,11.88,64.32,11.88,64.32,5.94,32.16,1066.0,1357.3,13.02719,77.5631619,1074.807,13.0266536,77.5630461,948.67
2025-07-31 17:55:35,11.88,64.32,11.88,64.32,11.88,64.32,5.94,32.16,1066.0,1357.3,13.02719,77.5631619,1074.807,13.0266536,77.5630461,948.67
2025-07-31 17:55:35,11.88,64.32,11.88,64.32,11.88,64.32,5.94,32.16,1066.0,1357.3,13.02719,77.5631619,1074.807,13.0266537,77.5630461,948.68
2025-07-31 17:55:36,11.88,64.32,11.88,64.32,11.88,64.32,5.94,32.16,1066.0,1357.3,13.02719,77.5631619,1074.807,13.0266536,77.5630461,948.68
2025-07-31 17:55:36,11.89,64.32,11.89,64.32,11.89,64.32,5.945,32.16,1066.1,1357.3,13.02719,77.5631619,1074.807,13.0266536,77.563046,948.68
2025-07-31 17:55:36,11.89,64.31,11.89,64.31,11.89,64.31,5.945,32.155,1066.1,1357.3,13.02719,77.5631619,1074.807,13.0266537,77.563046,948.71
2025-07-31 17:55:36,11.89,64.31,11.89,64.31,11.89,64.31,5.945,32.155,1066.1,1357.3,13.02719,77.5631619,1074.807,13.0266537,77.563046,948.71
2025-07-31 17:55:37,11.9,64.31,11.9,64.31,11.9,64.31,5.95,32.155,1066.1,1357.3,13.02719,77.5631619,1074.807,13.0266536,77.5630459,948.71
2025-07-31 17:55:37,11.9,64.31,11.9,64.31,11.9,64.31,5.95,32.155,1066.1,1357.3,13.02719,77.5631619,1074.807,13.0266537,77.5630459,948.71
2025-07-31 17:55:37,11.9,64.31,11.9,64.31,11.9,64.31,5.95,32.155,1066.1,1357.3,13.02719,77.5631619,1074.807,13.0266537,77.5630459,948.71
2025-07-31 17:55:37,11.9,64.31,11.9,64.31,11.9,64.31,5.95,32.155,1066.1,1357.3,13.02719,77.5631619,1074.807,13.0266536,77.5630459,948.7
2025-07-31 17:55:37,11.91,64.31,11.91,64.31,11.91,64.31,5.955,32.155,1066.2,1357.3,13.02719,77.5631619,1074.807,13.0266535,77.5630458,948.68
2025-07-31 17:55:38,11.9,64.31,11.9,64.31,11.9,64.31,5.95,32.155,1066.1,1357.3,13.02719,77.5631619,1074.807,13.0266535,77.5630459,948.69
2025-07-31 17:55:38,11.9,64.31,11.9,64.31,11.9,64.31,5.95,32.155,1066.1,1357.3,13.02719,77.5631619,1074.807,13.0266535,77.5630459,948.7
2025-07-31 17:55:38,11.9,64.3,11.9,64.3,11.9,64.3,5.95,32.15,1066.1,1357.2,13.02719,77.5631619,1074.807,13.0266534,77.5630458,948.7
2025-07-31 17:55:38,11.92,64.31,11.92,64.31,11.92,64.31,5.96,32.155,1066.2,1357.3,13.02719,77.5631619,1074.807,13.0266536,77.5630457,948.68
2025-07-31 17:55:38,11.94,64.33,11.94,64.33,11.94,64.33,5.97,32.165,1066.3,1357.4,13.02719,77.5631619,1074.807,13.026654,77.5630456,948.67
2025-07-31 17:55:39,11.96,64.35,11.96,64.35,11.96,64.35,5.98,32.175,1066.4,1357.5,13.02719,77.5631619,1074.807,13.0266546,77.5630455,948.68
2025-07-31 17:55:39,11.96,64.35,11.96,64.35,11.96,64.35,5.98,32.175,1066.4,1357.5,13.02719,77.5631619,1074.807,13.0266546,77.5630455,948.68
2025-07-31 17:55:39,11.97,64.38,11.97,64.38,11.97,64.38,5.985,32.19,1066.5,1357.7,13.02719,77.5631619,1074.807,13.0266551,77.5630455,948.65
2025-07-31 17:55:39,11.97,64.38,11.97,64.38,11.97,64.38,5.985,32.19,1066.5,1357.7,13.02719,77.5631619,1074.807,13.0266551,77.5630455,948.65
2025-07-31 17:55:39,11.96,64.38,11.96,64.38,11.96,64.38,5.98,32.19,1066.4,1357.7,13.02719,77.5631619,1074.807,13.0266552,77.5630456,948.66
2025-07-31 17:55:40,11.94,64.38,11.94,64.38,11.94,64.38,5.97,32.19,1066.3,1357.7,13.02719,77.5631619,1074.807,13.0266553,77.5630458,948.67
2025-07-31 17:55:40,11.92,64.38,11.92,64.38,11.92,64.38,5.96,32.19,1066.2,1357.7,13.02719,77.5631619,1074.807,13.0266553,77.563046,948.67
2025-07-31 17:55:40,11.92,64.38,11.92,64.38,11.92,64.38,5.96,32.19,1066.2,1357.7,13.02719,77.5631619,1074.807,13.0266553,77.563046,948.67
2025-07-31 17:55:40,11.92,64.38,11.92,64.38,11.92,64.38,5.96,32.19,1066.2,1357.7,13.02719,77.5631619,1074.807,13.0266553,77.563046,948.67
2025-07-31 17:55:40,11.88,64.4,11.88,64.4,11.88,64.4,5.94,32.2,1066.0,1357.8,13.02719,77.5631619,1074.807,13.0266557,77.5630465,948.68
2025-07-31 17:55:41,11.88,64.4,11.88,64.4,11.88,64.4,5.94,32.2,1066.0,1357.8,13.02719,77.5631619,1074.807,13.0266557,77.5630465,948.68
2025-07-31 17:55:41,11.87,64.41,11.87,64.41,11.87,64.41,5.935,32.205,1065.9,1357.8,13.02719,77.5631619,1074.807,13.0266559,77.5630467,948.67
2025-07-31 17:55:41,11.87,64.42,11.87,64.42,11.87,64.42,5.935,32.21,1065.9,1357.9,13.02719,77.5631619,1074.807,13.026656,77.5630467,948.67
2025-07-31 17:55:41,11.86,64.42,11.86,64.42,11.86,64.42,5.93,32.21,1065.9,1357.9,13.02719,77.5631619,1074.807,13.026656,77.5630468,948.67
2025-07-31 17:55:41,11.96,63.26,11.96,63.26,11.96,63.26,5.98,31.63,1066.4,1351.4,13.02719,77.5631619,1074.807,13.0266552,77.5630456,954.76
2025-07-31 17:55:42,11.85,64.43,11.85,64.43,11.85,64.43,5.925,32.215,1065.8,1357.9,13.02719,77.5631619,1074.807,13.0266561,77.5630469,948.65
2025-07-31 17:55:42,11.83,64.43,11.83,64.43,11.83,64.43,5.915,32.215,1065.7,1357.9,13.02719,77.5631619,1074.807,13.0266561,77.5630471,948.64
2025-07-31 17:55:42,11.76,64.45,11.76,64.45,11.76,64.45,5.88,32.225,1065.3,1358.1,13.02719,77.5631619,1074.807,13.0266564,77.5630479,948.65
2025-07-31 17:55:42,11.76,64.45,11.76,64.45,11.76,64.45,5.88,32.225,1065.3,1358.1,13.02719,77.5631619,1074.807,13.0266564,77.5630479,948.65
2025-07-31 17:55:42,11.7,64.48,11.7,64.48,11.7,64.48,5.85,32.24,1065.0,1358.2,13.02719,77.5631619,1074.807,13.0266569,77.5630486,948.64
2025-07-31 17:55:43,11.62,64.51,11.62,64.51,11.62,64.51,5.81,32.255,1064.6,1358.4,13.02719,77.5631619,1074.807,13.0266577,77.5630495,948.65
2025-07-31 17:55:43,11.57,64.55,11.57,64.55,11.57,64.55,5.785,32.275,1064.3,1358.6,13.02719,77.5631619,1074.807,13.0266584,77.5630502,948.65
2025-07-31 17:55:43,11.57,64.55,11.57,64.55,11.57,64.55,5.785,32.275,1064.3,1358.6,13.02719,77.5631619,1074.807,13.0266584,77.5630502,948.65
2025-07-31 17:55:43,11.46,64.6,11.46,64.6,11.46,64.6,5.73,32.3,1063.7,1358.9,13.02719,77.5631619,1074.807,13.0266594,77.5630515,948.66
2025-07-31 17:55:43,11.38,64.62,11.38,64.62,11.38,64.62,5.69,32.31,1063.2,1359.0,13.02719,77.5631619,1074.807,13.0266598,77.5630524,948.67
2025-07-31 17:55:44,11.25,64.65,11.25,64.65,11.25,64.65,5.625,32.325,1062.5,1359.2,13.02719,77.5631619,1074.807,13.0266604,77.5630538,948.69
2025-07-31 17:55:44,11.25,64.65,11.25,64.65,11.25,64.65,5.625,32.325,1062.5,1359.2,13.02719,77.5631619,1074.807,13.0266604,77.5630538,948.69
2025-07-31 17:55:44,11.22,64.65,11.22,64.65,11.22,64.65,5.61,32.325,1062.3,1359.2,13.02719,77.5631619,1074.807,13.0266605,77.5630541,948.71
2025-07-31 17:55:44,11.2,64.66,11.2,64.66,11.2,64.66,5.6,32.33,1062.2,1359.2,13.02719,77.5631619,1074.807,13.0266608,77.5630543,948.73
2025-07-31 17:55:44,11.18,64.68,11.18,64.68,11.18,64.68,5.59,32.34,1062.1,1359.3,13.02719,77.5631619,1074.807,13.0266611,77.5630546,948.73
2025-07-31 17:55:45,11.16,64.68,11.16,64.68,11.16,64.68,5.58,32.34,1062.0,1359.3,13.02719,77.5631619,1074.807,13.0266612,77.5630548,948.75
2025-07-31 17:55:45,11.16,64.68,11.16,64.68,11.16,64.68,5.58,32.34,1062.0,1359.3,13.02719,77.5631619,1074.807,13.0266612,77.5630548,948.75
2025-07-31 17:55:45,11.15,64.68,11.15,64.68,11.15,64.68,5.575,32.34,1061.9,1359.3,13.02719,77.5631619,1074.807,13.0266614,77.563055,948.77
2025-07-31 17:55:45,11.14,64.69,11.14,64.69,11.14,64.69,5.57,32.345,1061.9,1359.4,13.02719,77.5631619,1074.807,13.0266615,77.5630551,948.76
2025-07-31 17:55:45,11.13,64.69,11.13,64.69,11.13,64.69,5.565,32.345,1061.8,1359.4,13.02719,77.5631619,1074.807,13.0266616,77.5630552,948.77
2025-07-31 17:55:46,11.13,64.69,11.13,64.69,11.13,64.69,5.565,32.345,1061.8,1359.4,13.02719,77.5631619,1074.807,13.0266616,77.5630552,948.77
2025-07-31 17:55:46,11.11,64.7,11.11,64.7,11.11,64.7,5.555,32.35,1061.7,1359.4,13.02719,77.5631619,1074.807,13.0266617,77.5630554,948.76
2025-07-31 17:55:46,11.1,64.7,11.1,64.7,11.1,64.7,5.55,32.35,1061.7,1359.4,13.02719,77.5631619,1074.807,13.0266617,77.5630555,948.76
2025-07-31 17:55:46,11.1,64.7,11.1,64.7,11.1,64.7,5.55,32.35,1061.7,1359.4,13.02719,77.5631619,1074.807,13.0266618,77.5630555,948.77
2025-07-31 17:55:46,11.1,64.7,11.1,64.7,11.1,64.7,5.55,32.35,1061.7,1359.4,13.02719,77.5631619,1074.807,13.0266618,77.5630555,948.77
2025-07-31 17:55:47,11.09,64.72,11.09,64.72,11.09,64.72,5.545,32.36,1061.6,1359.6,13.02719,77.5631619,1074.807,13.0266621,77.5630557,948.79
2025-07-31 17:55:47,11.07,64.72,11.07,64.72,11.07,64.72,5.535,32.36,1061.5,1359.6,13.02719,77.5631619,1074.807,13.0266623,77.5630559,948.8
2025-07-31 17:55:47,11.06,64.73,11.06,64.73,11.06,64.73,5.53,32.365,1061.4,1359.6,13.02719,77.5631619,1074.807,13.0266624,77.563056,948.81
2025-07-31 17:55:47,11.06,64.73,11.06,64.73,11.06,64.73,5.53,32.365,1061.4,1359.6,13.02719,77.5631619,1074.807,13.0266624,77.563056,948.81
2025-07-31 17:55:47,11.07,64.73,11.07,64.73,11.07,64.73,5.535,32.365,1061.5,1359.6,13.02719,77.5631619,1074.807,13.0266626,77.563056,948.82
2025-07-31 17:55:48,11.07,64.74,11.07,64.74,11.07,64.74,5.535,32.37,1061.5,1359.7,13.02719,77.5631619,1074.807,13.0266628,77.563056,948.85
2025-07-31 17:55:48,11.06,64.73,11.06,64.73,11.06,64.73,5.53,32.365,1061.4,1359.6,13.02719,77.5631619,1074.807,13.0266628,77.5630561,948.86
2025-07-31 17:55:48,11.05,64.74,11.05,64.74,11.05,64.74,5.525,32.37,1061.4,1359.7,13.02719,77.5631619,1074.807,13.0266629,77.5630562,948.88
2025-07-31 17:55:48,11.04,64.73,11.04,64.73,11.04,64.73,5.52,32.365,1061.3,1359.6,13.02719,77.5631619,1074.807,13.0266629,77.5630563,948.91
2025-07-31 17:55:48,11.03,64.74,11.03,64.74,11.03,64.74,5.515,32.37,1061.3,1359.7,13.02719,77.5631619,1074.807,13.026663,77.5630565,948.88
2025-07-31 17:55:49,10.99,64.74,10.99,64.74,10.99,64.74,5.495,32.37,1061.1,1359.7,13.02719,77.5631619,1074.807,13.026663,77.5630569,948.9
2025-07-31 17:55:49,10.98,64.73,10.98,64.73,10.98,64.73,5.49,32.365,1061.0,1359.6,13.02719,77.5631619,1074.807,13.0266626,77.5630569,948.89
2025-07-31 17:55:49,11.0,64.73,11.0,64.73,11.0,64.73,5.5,32.365,1061.1,1359.6,13.02719,77.5631619,1074.807,13.0266627,77.5630567,948.9
2025-07-31 17:55:49,11.02,64.74,11.02,64.74,11.02,64.74,5.51,32.37,1061.2,1359.7,13.02719,77.5631619,1074.807,13.0266629,77.5630565,948.89
2025-07-31 17:55:49,11.04,64.73,11.04,64.73,11.04,64.73,5.52,32.365,1061.3,1359.6,13.02719,77.5631619,1074.807,13.0266628,77.5630563,948.89
2025-07-31 17:55:50,11.05,64.73,11.05,64.73,11.05,64.73,5.525,32.365,1061.4,1359.6,13.02719,77.5631619,1074.807,13.0266628,77.5630562,948.88
2025-07-31 17:55:50,11.04,64.74,11.04,64.74,11.04,64.74,5.52,32.37,1061.3,1359.7,13.02719,77.5631619,1074.807,13.0266631,77.5630564,948.89
2025-07-31 17:55:50,11.04,64.75,11.04,64.75,11.04,64.75,5.52,32.375,1061.3,1359.7,13.02719,77.5631619,1074.807,13.0266631,77.5630564,948.83
2025-07-31 17:55:50,11.03,64.76,11.03,64.76,11.03,64.76,5.515,32.38,1061.3,1359.8,13.02719,77.5631619,1074.807,13.0266633,77.5630565,948.86
2025-07-31 17:55:50,11.04,64.75,11.04,64.75,11.04,64.75,5.52,32.375,1061.3,1359.7,13.02719,77.5631619,1074.807,13.0266632,77.5630564,948.86
2025-07-31 17:55:51,11.04,64.75,11.04,64.75,11.04,64.75,5.52,32.375,1061.3,1359.7,13.02719,77.5631619,1074.807,13.0266632,77.5630564,948.86
2025-07-31 17:55:51,11.04,64.75,11.04,64.75,11.04,64.75,5.52,32.375,1061.3,1359.7,13.02719,77.5631619,1074.807,13.0266632,77.5630564,948.88
2025-07-31 17:55:51,11.05,64.75,11.05,64.75,11.05,64.75,5.525,32.375,1061.4,1359.7,13.02719,77.5631619,1074.807,13.0266632,77.5630563,948.88
2025-07-31 17:55:51,11.05,64.75,11.05,64.75,11.05,64.75,5.525,32.375,1061.4,1359.7,13.02719,77.5631619,1074.807,13.0266633,77.5630563,948.88
2025-07-31 17:55:51,11.05,64.75,11.05,64.75,11.05,64.75,5.525,32.375,1061.4,1359.7,13.02719,77.5631619,1074.807,13.0266632,77.5630563,948.86
2025-07-31 17:55:52,11.06,64.75,11.06,64.75,11.06,64.75,5.53,32.375,1061.4,1359.7,13.02719,77.5631619,1074.807,13.0266633,77.5630562,948.87
2025-07-31 17:55:52,11.06,64.75,11.06,64.75,11.06,64.75,5.53,32.375,1061.4,1359.7,13.02719,77.5631619,1074.807,13.0266633,77.5630562,948.88
2025-07-31 17:55:52,11.08,64.75,11.08,64.75,11.08,64.75,5.54,32.375,1061.6,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630561,948.88
2025-07-31 17:55:52,11.08,64.75,11.08,64.75,11.08,64.75,5.54,32.375,1061.6,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630561,948.89
2025-07-31 17:55:52,11.08,64.75,11.08,64.75,11.08,64.75,5.54,32.375,1061.6,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630561,948.89
2025-07-31 17:55:53,11.08,64.75,11.08,64.75,11.08,64.75,5.54,32.375,1061.6,1359.7,13.02719,77.5631619,1074.807,13.0266633,77.563056,948.88
2025-07-31 17:55:53,11.09,64.75,11.09,64.75,11.09,64.75,5.545,32.375,1061.6,1359.7,13.02719,77.5631619,1074.807,13.0266633,77.5630559,948.89
2025-07-31 17:55:53,11.1,64.75,11.1,64.75,11.1,64.75,5.55,32.375,1061.7,1359.7,13.02719,77.5631619,1074.807,13.0266633,77.5630558,948.89
2025-07-31 17:55:53,11.1,64.75,11.1,64.75,11.1,64.75,5.55,32.375,1061.7,1359.7,13.02719,77.5631619,1074.807,13.0266633,77.5630558,948.9
2025-07-31 17:55:54,11.11,64.75,11.11,64.75,11.11,64.75,5.555,32.375,1061.7,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630558,948.9
2025-07-31 17:55:54,11.1,64.75,11.1,64.75,11.1,64.75,5.55,32.375,1061.7,1359.7,13.02719,77.5631619,1074.807,13.0266633,77.5630558,948.9
2025-07-31 17:55:54,11.1,64.74,11.1,64.74,11.1,64.74,5.55,32.37,1061.7,1359.7,13.02719,77.5631619,1074.807,13.0266633,77.5630558,948.92
2025-07-31 17:55:54,11.11,64.74,11.11,64.74,11.11,64.74,5.555,32.37,1061.7,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630558,948.93
2025-07-31 17:55:54,11.11,64.74,11.11,64.74,11.11,64.74,5.555,32.37,1061.7,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630558,948.93
2025-07-31 17:55:55,11.12,64.74,11.12,64.74,11.12,64.74,5.56,32.37,1061.8,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630557,948.94
2025-07-31 17:55:55,11.11,64.74,11.11,64.74,11.11,64.74,5.555,32.37,1061.7,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630558,948.96
2025-07-31 17:55:55,11.11,64.74,11.11,64.74,11.11,64.74,5.555,32.37,1061.7,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630558,948.96
2025-07-31 17:55:55,11.11,64.74,11.11,64.74,11.11,64.74,5.555,32.37,1061.7,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630558,948.97
2025-07-31 17:55:55,11.11,64.74,11.11,64.74,11.11,64.74,5.555,32.37,1061.7,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630558,948.98
2025-07-31 17:55:56,11.11,64.73,11.11,64.73,11.11,64.73,5.555,32.365,1061.7,1359.6,13.02719,77.5631619,1074.807,13.0266634,77.5630558,948.99
2025-07-31 17:55:56,11.11,64.73,11.11,64.73,11.11,64.73,5.555,32.365,1061.7,1359.6,13.02719,77.5631619,1074.807,13.0266634,77.5630558,949.01
2025-07-31 17:55:56,11.11,64.73,11.11,64.73,11.11,64.73,5.555,32.365,1061.7,1359.6,13.02719,77.5631619,1074.807,13.0266635,77.5630558,949.03
2025-07-31 17:55:56,11.1,64.73,11.1,64.73,11.1,64.73,5.55,32.365,1061.7,1359.6,13.02719,77.5631619,1074.807,13.0266635,77.5630559,949.06
2025-07-31 17:55:56,11.11,64.72,11.11,64.72,11.11,64.72,5.555,32.36,1061.7,1359.6,13.02719,77.5631619,1074.807,13.0266634,77.5630558,949.06
2025-07-31 17:55:57,11.11,64.72,11.11,64.72,11.11,64.72,5.555,32.36,1061.7,1359.6,13.02719,77.5631619,1074.807,13.0266634,77.5630558,949.08
2025-07-31 17:55:57,11.11,64.72,11.11,64.72,11.11,64.72,5.555,32.36,1061.7,1359.6,13.02719,77.5631619,1074.807,13.0266634,77.5630558,949.09
2025-07-31 17:55:57,11.09,64.71,11.09,64.71,11.09,64.71,5.545,32.355,1061.6,1359.5,13.02719,77.5631619,1074.807,13.0266633,77.5630559,949.1
2025-07-31 17:55:57,11.09,64.71,11.09,64.71,11.09,64.71,5.545,32.355,1061.6,1359.5,13.02719,77.5631619,1074.807,13.0266634,77.563056,949.11
2025-07-31 17:55:57,11.09,64.71,11.09,64.71,11.09,64.71,5.545,32.355,1061.6,1359.5,13.02719,77.5631619,1074.807,13.0266634,77.563056,949.11
2025-07-31 17:55:58,11.09,64.71,11.09,64.71,11.09,64.71,5.545,32.355,1061.6,1359.5,13.02719,77.5631619,1074.807,13.0266634,77.563056,949.13
2025-07-31 17:55:58,11.08,64.71,11.08,64.71,11.08,64.71,5.54,32.355,1061.6,1359.5,13.02719,77.5631619,1074.807,13.0266634,77.5630561,949.13
2025-07-31 17:55:58,11.08,64.71,11.08,64.71,11.08,64.71,5.54,32.355,1061.6,1359.5,13.02719,77.5631619,1074.807,13.0266634,77.5630561,949.13
2025-07-31 17:55:58,11.08,64.71,11.08,64.71,11.08,64.71,5.54,32.355,1061.6,1359.5,13.02719,77.5631619,1074.807,13.0266634,77.5630561,949.13
2025-07-31 17:55:58,11.07,64.71,11.07,64.71,11.07,64.71,5.535,32.355,1061.5,1359.5,13.02719,77.5631619,1074.807,13.0266633,77.5630561,949.1
2025-07-31 17:55:59,11.05,64.72,11.05,64.72,11.05,64.72,5.525,32.36,1061.4,1359.6,13.02719,77.5631619,1074.807,13.0266635,77.5630564,949.1
2025-07-31 17:55:59,11.05,64.72,11.05,64.72,11.05,64.72,5.525,32.36,1061.4,1359.6,13.02719,77.5631619,1074.807,13.0266635,77.5630564,949.1
2025-07-31 17:55:59,11.05,64.72,11.05,64.72,11.05,64.72,5.525,32.36,1061.4,1359.6,13.02719,77.5631619,1074.807,13.0266635,77.5630564,949.1
2025-07-31 17:55:59,11.05,64.73,11.05,64.73,11.05,64.73,5.525,32.365,1061.4,1359.6,13.02719,77.5631619,1074.807,13.0266637,77.5630564,949.09
2025-07-31 17:55:59,11.04,64.73,11.04,64.73,11.04,64.73,5.52,32.365,1061.3,1359.6,13.02719,77.5631619,1074.807,13.0266636,77.5630565,949.06
2025-07-31 17:56:00,11.02,64.73,11.02,64.73,11.02,64.73,5.51,32.365,1061.2,1359.6,13.02719,77.5631619,1074.807,13.0266636,77.5630567,949.08
2025-07-31 17:56:00,11.02,64.73,11.02,64.73,11.02,64.73,5.51,32.365,1061.2,1359.6,13.02719,77.5631619,1074.807,13.0266636,77.5630567,949.08
2025-07-31 17:56:00,11.04,64.74,11.04,64.74,11.04,64.74,5.52,32.37,1061.3,1359.7,13.02719,77.5631619,1074.807,13.0266635,77.5630565,949.03
2025-07-31 17:56:00,11.02,64.74,11.02,64.74,11.02,64.74,5.51,32.37,1061.2,1359.7,13.02719,77.5631619,1074.807,13.0266635,77.5630567,948.99
2025-07-31 17:56:00,11.0,64.74,11.0,64.74,11.0,64.74,5.5,32.37,1061.1,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630568,949.0
2025-07-31 17:56:01,11.0,64.74,11.0,64.74,11.0,64.74,5.5,32.37,1061.1,1359.7,13.02719,77.5631619,1074.807,13.0266634,77.5630568,949.0
2025-07-31 17:56:01,10.99,64.75,10.99,64.75,10.99,64.75,5.495,32.375,1061.1,1359.7,13.02719,77.5631619,1074.807,13.0266633,77.5630569,948.93
2025-07-31 17:56:01,10.98,64.75,10.98,64.75,10.98,64.75,5.49,32.375,1061.0,1359.7,13.02719,77.5631619,1074.807,13.0266633,77.563057,948.93
2025-07-31 17:56:01,10.97,64.75,10.97,64.75,10.97,64.75,5.485,32.375,1060.9,1359.7,13.02719,77.5631619,1074.807,13.0266633,77.5630571,948.91
2025-07-31 17:56:01,10.97,64.76,10.97,64.76,10.97,64.76,5.485,32.38,1060.9,1359.8,13.02719,77.5631619,1074.807,13.0266633,77.5630571,948.9
2025-07-31 17:56:02,10.96,64.75,10.96,64.75,10.96,64.75,5.48,32.375,1060.9,1359.7,13.02719,77.5631619,1074.807,13.0266632,77.5630572,948.9
2025-07-31 17:56:02,10.97,64.75,10.97,64.75,10.97,64.75,5.485,32.375,1060.9,1359.7,13.02719,77.5631619,1074.807,13.0266632,77.5630571,948.88
2025-07-31 17:56:02,10.97,64.75,10.97,64.75,10.97,64.75,5.485,32.375,1060.9,1359.7,13.02719,77.5631619,1074.807,13.0266631,77.5630571,948.87
2025-07-31 17:56:02,10.98,64.75,10.98,64.75,10.98,64.75,5.49,32.375,1061.0,1359.7,13.02719,77.5631619,1074.807,13.026663,77.563057,948.86
2025-07-31 17:56:02,10.99,64.75,10.99,64.75,10.99,64.75,5.495,32.375,1061.1,1359.7,13.02719,77.5631619,1074.807,13.026663,77.5630569,948.86
2025-07-31 17:56:03,10.98,64.75,10.98,64.75,10.98,64.75,5.49,32.375,1061.0,1359.7,13.02719,77.5631619,1074.807,13.0266629,77.5630569,948.85
2025-07-31 17:56:03,10.99,64.74,10.99,64.74,10.99,64.74,5.495,32.37,1061.1,1359.7,13.02719,77.5631619,1074.807,13.0266627,77.5630568,948.84
